affiliation_name;state_name;affiliation_country;citied_by
schoolofengineeringandappliedsciences;newyork;unitedstates;9
universityofst.gallen;st.gallen;switzerland;9
neteasefuxiailab;zhejiang;china;9
carlsonschoolofmanagement;minnesota;unitedstates;9
shreegurugobindsinghtricentenaryuniversity;haryana;india;9
huazhongagriculturaluniversity;hubei;china;9
wvuhealthsciencescentermorgantown;westvirginia;unitedstates;9
virginiacommonwealthuniversity;virginia;unitedstates;9
universityofeconomicshochiminhcity;hochiminhcity;vietnam;9
ministryforprimaryindustries;wellingtonregion;newzealand;9
collegeofengineering;oregon;unitedstates;9
lukasiewicz-instytuttechnologiieksploatacji;lesserpolandvoivodeship;poland;9
yorkuniversity;ontario;canada;9
massgeneralbrigham;massachusetts;unitedstates;9
birlainstituteoftechnology,mesra;jharkhand;india;9
malekashtaruniversityoftechnology;tehran;iran;9
trondheimhovedkontor;sor-trondelag;norway;9
nationalinstituteoftechnologyandhrapradesh;andhrapradesh;india;8
instituteforagro-environmentalsciences,naro;ibaraki;japan;8
universitatramonllull,esade;barcelona;spain;8
osakametropolitanuniversity;osaka;japan;8
kingfaisaluniversity;ashsharqiyah;saudiarabia;8
chitkarauniversity,punjab;punjab;india;8
universityofhyogo;hyogo;japan;8
southernluzonstateuniversity;quezoncity;philippines;8
beijingforestryuniversity;beijing;china;8
aalborguniversity;nordjylland;denmark;8
beijingforeignstudiesuniversity;beijing;china;8
technion-israelinstituteoftechnology;haifa;israel;8
newmexicostateuniversity;newmexico;unitedstates;8
indianinstituteoftechnology(bhu)varanasi;uttarpradesh;india;8
technischeuniversitatdortmund;nordrhein-westfalen;germany;8
nanjinguniversityofpostandtelecommunications;jiangsu;china;8
universityofcoloradoanschutzmedicalcampus;colorado;unitedstates;8
universityofchineseacademyofsciences;beijing;china;8
institutotecnologicometropolitano;antioquia;colombia;8
texasstateuniversity;texas;unitedstates;8
harbinuniversity;heilongjiang;china;8
universityofjinan;shandong;china;8
universidadtecnologicaindoamerica;tungurahua;ecuador;8
universitatfreiburg;baden-wurttemberg;germany;8
realestateartificialintelligenceresearchinstitute;seoul;southkorea;8
ruhr-universitatbochum;nordrhein-westfalen;germany;8
politecnicodesantarem;santarem;portugal;8
dalianmaritimeuniversity;liaoning;china;8
sanjosestateuniversity;california;unitedstates;7
chinadatangcorporationltd.zhejiangbranch;zhejiang;china;7
faculdadedecienciasdauniversidadedelisboa;lisboa;portugal;7
deontik;;australia;7
tsurumiuniversity;kanagawa;japan;7
departmentofcomputerandinformationsciences;pennsylvania;unitedstates;7
hacettepeuniversitesi;ankara;turkey;7
institutonacionaldeastrofisicaopticayelectronica;puebla;mexico;7
universidaddeoviedo;asturias;spain;7
navalinformationwarfarecenter(niwc)atlantic;;unitedstates;7
symbiosiscentreforinformationtechnology;maharashtra;india;7
szamitastechnikaiesautomatizalasikutatointezet;budapest;hungary;7
yonseiuniversity;seoul;southkorea;7
iraa.fultonschoolsofengineering;arizona;unitedstates;7
bharatividyapeeth(deemedtobeuniversity)collegeofengineering;maharashtra;india;7
kansasstateuniversity;kansas;unitedstates;7
akaikaerullc;newyork;unitedstates;7
universityofnewmexicoschoolofengineering;newmexico;unitedstates;7
universityofwisconsinschoolofmedicineandpublichealth;wisconsin;unitedstates;7
pennstatecollegeofengineering;pennsylvania;unitedstates;7
hongtatobacco(group)co.ltd;;china;7
nationalinstituteoftechnologycalicut;kerala;india;7
universitatpolitecnicadecatalunya;barcelona;spain;7
yachayuniversityforexperimentaltechnologyandresearch(yachaytech);pichincha;ecuador;7
theu.s.militaryacademyatwestpoint;newyork;unitedstates;7
concordiauniversity;quebec;canada;7
lanzhouuniversity;gansu;china;7
universityofcyprus;nicosia;cyprus;7
universityofottawa;ontario;canada;7
thenaveenjindalschoolofmanagement;texas;unitedstates;7
karabukuniversitesi;karabuk;turkey;7
republicofturkeygeneraldirectorateofhighways;ankara;turkey;7
beijingaerospaceautomaticcontrolinstitute;beijing;china;6
caindepartmentofchemicalengineering;louisiana;unitedstates;6
unitedinternationaluniversity;dhaka;bangladesh;6
islamicazaduniversity;tehran;iran;6
fairleighdickinsonuniversity;newjersey;unitedstates;6
foxschoolofbusiness;pennsylvania;unitedstates;6
johnshopkinsuniversityappliedphysicslaboratory;maryland;unitedstates;6
kyushuuniversity;fukuoka;japan;6
centerforadvancingelectronicsdresden;sachsen;germany;6
vcucollegeofengineering;virginia;unitedstates;6
fidelityinvestments;massachusetts;unitedstates;6
davidecclesschoolofbusiness;utah;unitedstates;6
foodanddrugadministration,centerfordevicesandradiologicalhealth;maryland;unitedstates;6
friedrich-alexander-universitaterlangen-nurnberg;bayern;germany;6
universidadefederaldeminasgerais;minasgerais;brazil;6
addisababauniversity;addisababa;ethiopia;6
departmentofcivilandenvironmentalengineering;seoul;southkorea;5
researchinstituteofindustrialeconomics;stockholm;sweden;5
nationalinstituteofforestscience;seoul;southkorea;5
unitedinternationalcollege;guangdong;china;5
universitatkonstanz;baden-wurttemberg;germany;5
beijingnationalresearchcenterforinformationscienceandtechnology;beijing;china;5
tianjinacademyofsocialsciences;tianjin;china;5
universityofhertfordshire;hertfordshire;unitedkingdom;5
iesebusinessschool;barcelona;spain;5
schoolofengineeringandcomputerscience;michigan;unitedstates;5
changchununiversityoftechnology;jilin;china;5
sabreinc.;texas;unitedstates;5
institutopolitecnicodocavadoedoave;braga;portugal;5
iucenterforbioethics;indiana;unitedstates;5
universidaddelrosario;bogota;colombia;5
changshauniversityofscienceandtechnology;hunan;china;5
maxwellschoolofcitizenshipandpublicaffairs;newyork;unitedstates;5
militaryinstituteofscienceandtechnology;dhaka;bangladesh;5
researchcenterinbusinesssciencesandtourismofconsuelovieiradacostafoundation(cicet-fcvc);porto;portugal;5
sangmyunguniversity;seoul;southkorea;5
islamicazaduniversity,scienceandresearchbranch;tehran;iran;5
amritavishwavidyapeetham;tamilnadu;india;5
centerforoperationsresearchinmedicineandhealthcare;georgia;unitedstates;5
shanghaiuniversityoffinanceandeconomics;shanghai;china;5
people'spublicsecurityuniversityofchina;beijing;china;5
virginiatechcollegeofengineering;virginia;unitedstates;5
electronicsandtelecommunicationsresearchinstitute;daejeon;southkorea;5
rajamangalauniversityoftechnologyisan;nakhonratchasima;thailand;5
ramaiahinstituteoftechnology;karnataka;india;5
universityofvirginiaschoolofengineeringandappliedscience;virginia;unitedstates;5
germaninstituteforeconomicresearch;berlin;germany;5
sungkyunkwanuniversity;seoul;southkorea;5
theaustraliannationaluniversity;australiancapitalterritory;australia;5
nationalopinionresearchcenter,chicago;illinois;unitedstates;5
northwesternargonneinstituteofscienceandengineering;illinois;unitedstates;5
marwadiuniversity;gujarat;india;4
universititeknologimalaysia;johor;malaysia;4
christuniversity;karnataka;india;4
j.b.speedschoolofengineering;kentucky;unitedstates;4
takedapharmaceuticalsu.s.a.,inc.;massachusetts;unitedstates;4
environmentallaboratory;mississippi;unitedstates;4
shanghaioceanuniversity;shanghai;china;4
punjabagriculturaluniversity;punjab;india;4
swissnationalbank;zurich;switzerland;4
chongqinguniversityofpostsandtelecommunications;chongqing;china;4
noorulislamuniversity;tamilnadu;india;4
jacksonstateuniversity;mississippi;unitedstates;4
reservebankofaustralia;newsouthwales;australia;4
johnshopkinsuniversityschoolofmedicine;maryland;unitedstates;4
universitypolitehnicaofbucharest;bucharest;romania;4
srminstituteofscienceandtechnology,ncrcampus;uttarpradesh;india;4
khartoumuniversity;khartoum;sudan;4
velloreinstituteoftechnology,chennai;tamilnadu;india;4
virtusacorporation;newyork;unitedstates;4
rigatechnicaluniversity;riga;latvia;4
oregondepartmentoftransportation;oregon;unitedstates;4
lagunastatepolytechnicuniversity;laguna;philippines;4
certara,unitedkingdom;kent;unitedkingdom;4
netflix,inc.;california;unitedstates;4
aalborguniversitybusinessschool;nordjylland;denmark;4
schoolofbiomedicalinformatics;texas;unitedstates;4
wignerresearchcentreforphysics;budapest;hungary;4
brownuniversity;rhodeisland;unitedstates;4
chosununiversity;gwangju;southkorea;4
universityofcoloradoboulder;colorado;unitedstates;4
changchuninstituteofopticsfinemechanicsandphysicschineseacademyofsciences;jilin;china;4
"r&amp;ddepartment";tunis;tunisia;4
"mitcomputerscience&amp;artificialintelligencelaboratory";massachusetts;unitedstates;4
inc;tennessee;unitedstates;4
navaluniversityofengineering;hebei;china;4
nationalcancerregistry;brussels;belgium;4
dukeuniversity;northcarolina;unitedstates;4
instituteofhealthpolicy,managementandevaluation;ontario;canada;4
seoulnationaluniversityhospital;seoul;southkorea;4
kontigocareab;uppsala;sweden;4
arizonastateuniversity;arizona;unitedstates;4
universityofmassachusettsboston;massachusetts;unitedstates;3
collegeofengineeringatumassdartmouth;massachusetts;unitedstates;3
kinggeorge'smedicaluniversity;uttarpradesh;india;3
universitatstuttgart;baden-wurttemberg;germany;3
hochschuleheilbronn;baden-wurttemberg;germany;3
keylabofenergythermalconversionandcontrol,ministryofeducation;jiangsu;china;3
ifce;ceara;brazil;3
guizhouacademyoftestingandanalysis;guizhou;china;3
universityofnewsouthwales,schoolofelectricalengineeringandtelecommunications;newsouthwales;australia;3
fuzhouuniversity;fujian;china;3
amazonwebservices;california;unitedstates;3
universitelaval;quebec;canada;3
baesystemsplc;hampshire;unitedkingdom;3
"galgotiascollegeofengineering&amp;technology";uttarpradesh;india;3
banasthalividyapith;rajasthan;india;3
anhuimedicaluniversity;anhui;china;3
georgetownuniversity;washington,d.c.;unitedstates;3
voilandcollegeofengineeringandarchitecture;washington;unitedstates;3
coloradoschoolofmines;colorado;unitedstates;3
universityofcalifornia,santacruz;california;unitedstates;3
concordiainstituteforinformationsystemsengineering;quebec;canada;3
amritavishwavidyapeethamuniversity,bangalore;karnataka;india;3
universityofbirjand;southkhorasan;iran;3
hospitalclinicosancarlos;madrid;spain;3
universityofkansas;kansas;unitedstates;3
chinacenterforinformationindustrydevelopment;beijing;china;3
ncstatecollegeofengineering;northcarolina;unitedstates;3
sejonguniversity;seoul;southkorea;3
thetokyofoundationforpolicyresearch;tokyo;japan;3
buraphauniversity;chonburi;thailand;3
chungyuanchristianuniversity;taoyuan;taiwan;3
claremontgraduateuniversity;california;unitedstates;3
siemensdigitalindustriessoftware;texas;unitedstates;3
chinasouthernpowergrid;guangdong;china;3
collegeofagricultureandlifesciences;seoul;southkorea;3
shardauniversity;uttarpradesh;india;3
liverpooljohnmooresuniversity;merseyside;unitedkingdom;3
universidaddehuelva;huelva;spain;3
charlesuniversity;prague;czechrepublic;3
roboticslab;newjersey;unitedstates;3
universidadreyjuancarlos;madrid;spain;3
thecityuniversityofnewyork;newyork;unitedstates;2
north-westuniversity;northwest;southafrica;2
americanuniversity;washington,d.c.;unitedstates;2
universityofthephilippinesdiliman;quezoncity;philippines;2
csic-institutodeinvestigacioneninteligenciaartificial(iiia);barcelona;spain;2
glauniversity,mathura;uttarpradesh;india;2
goethe-universitatfrankfurtammain;hessen;germany;2
gottfriedwilhelmleibnizuniversitathannover;niedersachsen;germany;2
thechineseuniversityofhongkong,shenzhen;guangdong;china;2
departmentofcomputerscience;pennsylvania;unitedstates;2
zhejianguniversityofscienceandtechnology;zhejiang;china;2
supremeknowledgefoundationgroupofinstitutions;westbengal;india;2
nationaltsinghuauniversity;hsinchu;taiwan;2
universityofnorthtexas;texas;unitedstates;2
universityofmichigan-flint;michigan;unitedstates;2
nationalkeylaboratoryforparallelanddistributedprocessing;hunan;china;2
theuniversityofqueensland;queensland;australia;2
theuniversityofsydneyschoolofmedicine;newsouthwales;australia;2
nationalchungchenguniversity;chiayi;taiwan;2
businessschoolofsichuanuniversity;sichuan;china;2
northeastdeltahumanservicesauthority;louisiana;unitedstates;2
stockholmsuniversitet;stockholm;sweden;2
shanghaiuniversity;shanghai;china;2
dr.ambedkarinstituteoftechnology;karnataka;india;2
wyoming;wyoming;unitedstates;2
yildizteknikuniversitesi;istanbul;turkey;2
reichmanuniversity;telaviv;israel;2
williammary;virginia;unitedstates;2
shandonguniversityoffinanceandeconomics;shandong;china;2
connectedplacescatapult;buckinghamshire;unitedkingdom;2
esnet;california;unitedstates;2
children'shospitalofeasternontario,ottawa;ontario;canada;2
franciscollegeofengineering;massachusetts;unitedstates;2
reykjavikuniversity;reykjavik;iceland;2
yunnanuniversityoffinanceandeconomics;yunnan;china;2
pontificiauniversidadcatolicadechile;regionmetropolitanadesantiago;chile;2
chineseacademyofsciences;beijing;china;2
tokaiuniversity;tokyo;japan;2
sickkidsresearchinstitute;ontario;canada;2
departmentofbiomedicalengineering;virginia;unitedstates;2
floridainternationaluniversity;florida;unitedstates;2
nanjinguniversityofscienceandtechnology;jiangsu;china;2
kozminskiuniversity;lesserpolandvoivodeship;poland;2
ltd.;jiangsu;china;2
universidadpontificiacomillas;madrid;spain;2
uncgillingsschoolofglobalpublichealth;northcarolina;unitedstates;2
lenovogroup,china;beijing;china;2
bishophebercollege,tiruchirappalli;tamilnadu;india;2
trmohhealthdirectorateofistanbul;istanbul;turkey;2
universidadefederaldoriograndedonorte;riograndedonorte;brazil;2
lakeheaduniversity;ontario;canada;2
microsoftcorporation;washington;unitedstates;2
instituteofcomputingtechnologychineseacademyofsciences;beijing;china;2
khulnauniversity;khulna;bangladesh;2
universityofalabama;alabama;unitedstates;2
manavrachnainternationalinstituteofresearchandstudies;haryana;india;2
collegeofengineeringandcomputerscience;newyork;unitedstates;2
universidaddezaragoza;zaragoza;spain;2
universityofbotswana;gaborone;botswana;1
goodmanschoolofbusiness;ontario;canada;1
federalreservesystem;districtofcolumbia;unitedstates;1
jd.com,inc.;beijing;china;1
graduateschoolofadvancedintegratedstudiesinhumansurvivability;kyoto;japan;1
ontarioagriculturalcollege;ontario;canada;1
netajisubhasuniversityoftechnology;delhi;india;1
guangdonguniversityoftechnology;guangdong;china;1
velagapudiramakrishnasiddharthaengineeringcollege;andhrapradesh;india;1
universityoftechnologykingston;kingston;jamaica;1
edwarde.whitacrejr.collegeofengineering;texas;unitedstates;1
wuhanbusinessuniversity;hubei;china;1
technischehochschulenurnberg;bayern;germany;1
collegeofengineering,guindy;tamilnadu;india;1
northeastnormaluniversity;jilin;china;1
statekeylaboratoryofcleanenergyutilization;zhejiang;china;1
cankirikaratekinuniversitesi;cankiri;turkiye;1
woolfuniversity;valletta;malta;1
universityofyork;northyorkshire;unitedkingdom;1
universidadeestadualdecampinas;saopaulo;brazil;1
wichitastateuniversity;kansas;unitedstates;1
airforceinstituteoftechnology;ohio;unitedstates;1
uscschoolofpharmacy;california;unitedstates;1
chongqingnormaluniversity;chongqing;china;1
northwestinstituteofeco-environmentandresources;gansu;china;1
shanghaiinstituteoftechnology;shanghai;china;1
universityofseoul;seoul;southkorea;1
zhengzhouuniversity;henan;china;1
universidadceusanpablo;madrid;spain;1
universityofidaho;idaho;unitedstates;1
ap-hpassistancepublique-hopitauxdeparis;paris;france;1
beijingno.4highschool;beijing;china;1
nationaldefenseuniversitytaiwan;taoyuan;taiwan;1
howarduniversity;washington,d.c.;unitedstates;1
rutgersuniversity-newbrunswick;newjersey;unitedstates;1
universidaddelarepublica;montevideo;uruguay;1
nanninguniversity;guangxi;china;1
berrycollege;georgia;unitedstates;1
tianjinuniversityoftechnology;tianjin;china;1
hunanuniversity;hunan;china;1
ibmresearch;newyork;unitedstates;1
universityoffribourg;fribourg;switzerland;1
ieee;newyork;unitedstates;1
"mukeshpatelschooloftechnologymanagement&amp;engineering,shirpurcampus";maharashtra;india;1
saintlouisuniversityschoolofscienceandengineering;missouri;unitedstates;1
hohaiuniversity;jiangsu;china;1
faculteittechniek,bestuurenmanagement,tudelft;zuid-holland;netherlands;1
inc;texas;unitedstates;1
ucberkeley'sindustrialengineeringandoperationsresearchdepartment;california;unitedstates;1
institutdallemolled'intelligenceartificielleperceptive;valais;switzerland;1
ludwig-maximilians-universitatmunchen;bayern;germany;1
communicationuniversityofchina;beijing;china;1
maulanaabulkalamazaduniversityoftechnology;westbengal;india;1
thalesresearchandtechnologycanada;quebec;canada;1
collegeofengineeringtrivandrum;kerala;india;1
schoolofcomputerscience;newsouthwales;australia;1
universidadefederaldoriograndedosul;riograndedosul;brazil;1
universidadmichoacanadesannicolasdehidalgo;michoacan;mexico;1
indianinstituteofmanagementcalcutta;westbengal;india;1
shanghaistarriverbilingualschool;shanghai;china;0
wenzhou-keanuniversity;zhejiang;china;0
shanghaipingheschool;shanghai;china;0
westchinaschoolofmedicine/westchinahospitalofsichuanuniversity;sichuan;china;0
aarhusuniversitetshospital;midtjylland;denmark;0
shanghainormaluniversity;shanghai;china;0
lanzhouuniversityoftechnology;gansu;china;0
rotterdamschoolofmanagement,erasmusuniversity;zuid-holland;netherlands;0
kocaeliuniversitesi;kocaeli;turkey;0
royaladelaidehospital;southaustralia;australia;0
departmentofcomputerscience;newhampshire;unitedstates;0
yakindoguuniversitesi;nicosia;cyprus;0
rensselaerpolytechnicinstitute;newyork;unitedstates;0
universitegastonbergerdesaint-louis;saint-louis;senegal;0
cornellanns.bowerscollegeofcomputingandinformationscience;newyork;unitedstates;0
xi'aninternationalstudiesuniversity;shaanxi;china;0
renminuniversityofchina;beijing;china;0
dukekunshanuniversity;jiangsu;china;0
abdurrabuniversity;riau;indonesia;0
worcesterpolytechnicinstitute;massachusetts;unitedstates;0
collegeofcomputing;georgia;unitedstates;0
jilinuniversity;jilin;china;0
chukwuemekaodumegwuojukwuuniversity;anambra;nigeria;0
fachhochschulemunster-abteilungsteinfurt;nordrhein-westfalen;germany;0
lacuevah.s.;newmexico;unitedstates;0
gurugobindsinghindraprasthauniversity;delhi;india;0
universityofplymouth;devon;unitedkingdom;0
thenikammavarsangamcollegeoftechnology;tamilnadu;india;0
mitrecorporation;virginia;unitedstates;0
hecmontreal;quebec;canada;0
modyuniversityofscienceandtechnology;rajasthan;india;0
monashuniversity;victoria;australia;0
thesecondhospitalofxianjiaotonguniversity;shaanxi;china;0
universityofmissouri-kansascity;missouri;unitedstates;0
henanpolytechnicuniversity;henan;china;0
motilalnehrunationalinstituteoftechnologyallahabad;uttarpradesh;india;0
theuniversityofnewcastle,australia;newsouthwales;australia;0
universityofcraiova;dolj;romania;0
nationaldonghwauniversity;hualien;taiwan;0
chungnamnationaluniversity;daejeon;southkorea;0
nationalchiaotunguniversity;hsinchu;taiwan;0
nantonguniversity;jiangsu;china;0
aucklanduniversityoftechnology;aucklandregion;newzealand;0
aurorainnovation,inc.;california;unitedstates;0
thakurcollegeofengineeringandtechnology;maharashtra;india;0
newmexicoinstituteofminingandtechnology;newmexico;unitedstates;0
vivekanandeducationsociety'sinstituteoftechnology;maharashtra;india;0
universityofcalifornia,losangeles;california;unitedstates;0
siddagangainstituteoftechnology;karnataka;india;0
siemensag;bayern;germany;0
srieshwarcollegeofengineering;tamilnadu;india;0
varmournetworks;;unitedstates;0
srikrishnacollegeoftechnology;tamilnadu;india;0
uw-madisoncollegeofengineering;wisconsin;unitedstates;0
universidadandresbello;regionmetropolitanadesantiago;chile;0
ahmadubellouniversity;kaduna;nigeria;0
fowlercollegeofbusiness;california;unitedstates;0
bracuniversity;dhaka;bangladesh;0
chongqinguniversity;chongqing;china;0
stanleyandkarenpigmancollegeofengineering;kentucky;unitedstates;0
fujianuniversityoftechnology;fujian;china;0
universityofwashington;northcarolina;unitedstates;0
cockrellschoolofengineering;texas;unitedstates;0
michaele.debakeyvamedicalcenter;texas;unitedstates;0
universityoftorontofacultyofmedicine;ontario;canada;0
technischeuniversitatclausthal;niedersachsen;germany;0
instituteforsystemsandcomputerengineering,technologyandscience;porto;portugal;0
carbonsolutionsllc;indiana;unitedstates;0
