state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
riodejaneiro;rj;brazil;1;9;43977.8125496113;0.09353256661982394;0.8417930995784155;4.5;1.8117752220660799;2020;12
seoul;na;southkorea;1;8;577.7896951119;0.15720948904207838;1.257675912336627;4.0;1.8049618004595684;2020;12
gujarat;gj;india;1;9;184427.9817839093;0.08247409249358079;0.7422668324422271;4.5;1.7749136416452693;2020;12
tehran;tehran;iran;2;11;14417.313695594;0.2088499222683825;1.1486745724761036;3.6666666666666665;1.674730387137051;2020;12
kentucky;ky;unitedstates;1;7;104577.7678429517;0.08652243622599944;0.6056570535819961;3.5;1.3973931632693317;2020;12
khulna;khulna;bangladesh;1;6;21822.3916259036;0.10009270903127968;0.6005562541876781;3.0;1.2335496544063191;2020;12
baden-wurttemberg;baden-wurttemberg;germany;1;6;36123.5600929418;0.09528593560221361;0.5717156136132817;3.0;1.2223338497384983;2020;12
heilongjiang;heilongjiang;china;1;5;452255.9859723494;0.07679308483631773;0.38396542418158863;2.5;0.9869195030059688;2020;12
berlin;na;germany;1;4;889.247879319;0.14724287842585465;0.5889715137034186;2.0;0.9120714640430911;2020;12
chittagong;na;bangladesh;1;4;29223.1452326525;0.09725024411463178;0.3890009764585271;2.0;0.8287504068577197;2020;12
missouri;mo;unitedstates;1;4;180475.9762211875;0.08262169550489391;0.33048678201957565;2.0;0.8043694925081565;2020;12
skopje;na;northmacedonia;1;3;197.28756171;0.1890459834710235;0.5671379504130705;1.5;0.752061311294698;2020;12
noord-holland;noord-holland;netherlands;1;3;3485.8391249585;0.12259783473096017;0.36779350419288054;1.5;0.6634637796412802;2020;12
newyork;ny;unitedstates;1;3;136932.6539458316;0.08455049542246891;0.25365148626740674;1.5;0.6127339938966252;2020;12
andhrapradesh;ap;india;1;3;160581.4926456832;0.0834267500029434;0.2502802500088302;1.5;0.6112356666705913;2020;12
texas;tx;unitedstates;2;4;685338.8687343894;0.1488353246684821;0.2976706493369642;1.3333333333333333;0.5932797691129265;2020;12
kabul;na;afghanistan;1;2;4419.5708597058;0.11913237151134602;0.23826474302269204;1.0;0.45246570484467935;2020;12
ankara;ankara;turkey;1;2;25685.6717312788;0.09848599909464793;0.19697199818929587;1.0;0.43181933242798126;2020;12
naama;naama;algeria;1;2;30774.1978401745;0.09676360218250421;0.19352720436500842;1.0;0.4300969355158375;2020;12
ohio;oh;unitedstates;1;2;116043.6526534473;0.08575056800936888;0.17150113601873776;1.0;0.4190839013427022;2020;12
georgia;ga;unitedstates;1;2;152164.1143214319;0.08380317942962132;0.16760635885924263;1.0;0.41713651276295466;2020;12
odisha;or;india;1;2;155187.885956204;0.08366521740276431;0.16733043480552862;1.0;0.4169985507360976;2020;12
yunnan;yunnan;china;1;2;385394.9249282127;0.07774824620440893;0.15549649240881785;1.0;0.41108157953774227;2020;12
newjersey;nj;unitedstates;2;2;19667.4032436701;0.20229056170393936;0.20229056170393936;0.6666666666666666;0.35708259669151515;2020;12
hubei;hubei;china;2;2;185599.3219275883;0.1648621021179576;0.1648621021179576;0.6666666666666666;0.3321302903008606;2020;12
yunlin;yunlin;taiwan;1;1;1272.8960128516;0.13986336336373886;0.13986336336373886;0.5;0.25990890890915924;2020;12
cambridgeshire;cambridgeshire;unitedkingdom;1;1;3060.4644265699;0.1245849972323395;0.1245849972323395;0.5;0.24972333148822634;2020;12
shizuoka;shizuoka;japan;1;1;7668.5642278784;0.11179411005168056;0.11179411005168056;0.5;0.24119607336778703;2020;12
washington,d.c.;na;unitedstates;1;1;174111.6091089331;0.08286749682367246;0.08286749682367246;0.5;0.22191166454911496;2020;12
jilin;jilin;china;1;1;191022.3391030987;0.08223582163837771;0.08223582163837771;0.5;0.2214905477589185;2020;12
guangxi;guangxi;china;1;1;237306.6972864439;0.08079428617877338;0.08079428617877338;0.5;0.22052952411918225;2020;12
tunis;tunis;tunisia;1;0;279.2612012766;0.1774395533832474;0.0;0.0;0.0591465177944158;2020;12
westbengal;wb;india;1;0;86363.0481262015;0.08797917051331478;0.0;0.0;0.029326390171104926;2020;12
