state_name;affiliation_state;affiliation_country;total_paper_num;total_cited_num;area_km2;paper_num_density;citation_density;academic_index;crdi_index;year;month
missouri;mo;unitedstates;1;256;180475.9762211875;0.08262169550489391;21.151154049252842;128.0;49.74459191491925;2021;6
haryana;hr;india;1;249;43945.4348596055;0.09353901006144799;23.29121350530055;124.5;49.29491750512067;2021;8
arriyad;arriyad;saudiarabia;1;255;377087.1139892674;0.07788019963558179;19.859450907073356;127.5;49.145777035569644;2021;7
northyorkshire;northyorkshire;unitedkingdom;1;237;7982.0575356184;0.11129565455525874;26.37707012959632;118.5;48.329455261383856;2021;1
perak;perak;malaysia;1;240;20785.2239245316;0.1005829209259471;24.139901022227306;120.0;48.08016131438442;2021;11
bayern;bayern;germany;1;243;70023.8710338274;0.08963299606120292;21.780818042872312;121.5;47.79015034631117;2021;9
abudhabi;abudhabi;unitedarabemirates;1;240;59354.3902809608;0.09098106339954026;21.835455215889663;120.0;47.3088120930964;2021;1
westernaustralia;wa;australia;1;249;2528138.6968684313;0.06782882636702187;16.889377765388446;124.5;47.152402197251824;2021;2
heilongjiang;heilongjiang;china;1;241;452255.9859723494;0.07679308483631773;18.507133445552572;120.5;46.36130884346296;2021;1
anhui;anhui;china;1;234;140193.6675195935;0.084382579958653;19.745523710324804;117.0;45.609968763427815;2021;3
zhejiang;zhejiang;china;1;228;101337.2056883386;0.08675872111166075;19.78098841345865;114.0;44.62258237819011;2021;1
