state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
selangor;selangor;malaysia;xiamenuniversitymalaysia;531;2020-06-01;;7729.6797853954
;vlaams-brabant;belgium;kuleuven;528;2020-01-01;;
vastragotaland;vastragotaland;sweden;chalmersuniversityoftechnology;502;2020-01-01;;29476.73914203
jiangsu;jiangsu;china;southeastuniversity;463;2020-06-19;;100090.7772935139
arriyad;arriyad;saudiarabia;kingsauduniversity;452;2020-02-15;;377087.1139892674
jiangsu;jiangsu;china;nanjinguniversity;450;2020-05-26;;100090.7772935139
;greatermanchester;unitedkingdom;universityofsalford;426;2020-05-01;;
;fr;italy;universitadicassinoedellaziomeridionale;419;2020-10-02;;
;tomskoblast;russianfederation;tomskpolytechnicuniversity;412;2020-01-01;;
hunan;hunan;china;centralsouthuniversity;389;2020-11-30;;211351.4896151163
heilongjiang;heilongjiang;china;heilongjianguniversity;364;2020-09-01;;452255.9859723494
shanxi;shanxi;china;shanxiuniversityoffinanceandeconomics;361;2020-12-20;;156093.5465970927
hubei;hubei;china;tongjimedicalcollegeofhuazhonguniversityofscienceandtechnology;358;2020-11-01;;185599.3219275883
guangdong;guangdong;china;guangzhouuniversity;358;2020-06-01;;175489.8177846857
kerman;kerman;iran;shahidbahonaruniversityofkerman;351;2020-12-01;;183150.9739960204
henan;henan;china;henanuniversityofscienceandtechnology;339;2020-03-01;;166146.9719278261
heilongjiang;heilongjiang;china;harbinuniversityofscienceandtechnology;334;2020-01-01;;452255.9859723494
henan;henan;china;zhengzhouuniversity;331;2020-01-01;;166146.9719278261
hormozgan;hormozgan;iran;universityofhormozgan;330;2020-01-23;;67323.0596893173
beijing;beijing;china;beijinguniversityofpostsandtelecommunications;325;2020-03-01;;16251.9254289633
porto;porto;portugal;instituteforsystemsandcomputerengineering,technologyandscience;322;2020-07-01;;2310.3647845937
guangdong;guangdong;china;guangdonguniversityoftechnology;320;2020-05-01;;175489.8177846857
;southwestfinland;finland;turunkauppakorkeakoulu;319;2020-11-01;;
;tn;italy;centerforresearchandtelecommunicationexperimentationfornetworkedcommunities;314;2020-08-01;;
selangor;selangor;malaysia;universitiputramalaysia;307;2020-05-01;;7729.6797853954
somerset;somerset;unitedkingdom;universityofbath,schoolofmanagement;306;2020-06-16;;3437.3568983897
zhejiang;zhejiang;china;zhejianguniversity;305;2020-08-15;;101337.2056883386
kermanshah;kermanshah;iran;kermanshahuniversityofmedicalsciences;304;2020-07-01;;23447.8204413202
zhejiang;zhejiang;china;collegeofelectricalengineering,zhejianguniversity;304;2020-01-01;;101337.2056883386
;na;singapore;nanyangtechnologicaluniversity;1667;2020-07-01;;
khulna;na;bangladesh;khulnauniversityofengineeringandtechnology;1150;2020-01-01;;21822.3916259036
;na;unitedkingdom;londonschoolofeconomicsandpoliticalscience;887;2020-03-03;;
;na;qatar;computerscienceandengineeringdepartment,collegeofengineering,qataruniversity;828;2020-07-01;;
beijing;na;china;tsinghuauniversity;694;2020-04-01;;16251.9254289633
beijing;na;china;universityofchineseacademyofsciences;663;2020-07-01;;16251.9254289633
berlin;na;germany;technischeuniversitatberlin;621;2020-04-01;;889.247879319
tianjin;na;china;tianjinuniversity;581;2020-10-01;;11475.4487112348
;na;singapore;nanyangtechnologicaluniversity;550;2020-12-01;;
;na;hongkong;hongkonguniversityofscienceandtechnology;494;2020-01-01;;
;na;italy;universitadeglistudidinapolifedericoii;487;2020-08-01;;
beijing;na;china;pekinguniversityhealthsciencecenter;459;2020-08-10;;16251.9254289633
ljubljana;na;slovenia;univerzavljubljani;457;2020-01-01;;276.4264340186
seoul;na;southkorea;koreauniversity;417;2020-01-01;;577.7896951119
brest;na;france;ai-eddepartment;398;2020-01-02;;32942.5726633818
seoul;na;southkorea;seoulnationaluniversityofscienceandtechnology;389;2020-09-01;;577.7896951119
beijing;na;china;tsinghuauniversity;375;2020-04-22;;16251.9254289633
;na;unitedkingdom;royalveterinarycollegeuniversityoflondon;370;2020-09-14;;
;na;switzerland;organisationmondialedelasante;366;2020-03-28;;
shanghai;na;china;shanghaiuniversity;351;2020-09-01;;6746.0374352377
;na;jordan;al-husseinbintalaluniversity;350;2020-05-01;;
dhaka;na;bangladesh;internationalcentrefordiarrhoealdiseaseresearchbangladesh;339;2020-11-01;;30548.5646266249
amman;na;jordan;theuniversityofjordan;337;2020-06-15;;7871.3516534212
;na;china;sanminguniversity;336;2020-10-01;;
;na;na;na;335;2020-01-01;;
tianjin;na;china;tianjinnormaluniversity;322;2020-01-01;;11475.4487112348
bristol;na;unitedkingdom;bristolbusinessschool;320;2020-11-01;;122.0538383163
victoria;vic;australia;swinburneuniversityoftechnology;751;2020-01-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;751;2020-01-01;;227944.597594159
punjab;pb;india;maharajaranjitsinghpunjabtechnicaluniversity,bathinda;748;2020-09-01;;50378.2424498875
punjab;pb;india;maharajaranjitsinghpunjabtechnicaluniversity,bathinda;748;2020-09-01;;50378.2424498875
victoria;vic;australia;schoolofcomputingandinformationsystems;527;2020-03-01;;227944.597594159
victoria;vic;australia;schoolofcomputingandinformationsystems;527;2020-03-01;;227944.597594159
punjab;pb;india;"thaparinstituteofengineering&amp;technology";502;2020-07-31;;50378.2424498875
punjab;pb;india;"thaparinstituteofengineering&amp;technology";502;2020-07-31;;50378.2424498875
victoria;vic;australia;rmituniversity;446;2020-01-01;;227944.597594159
victoria;vic;australia;rmituniversity;446;2020-01-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;427;2020-12-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;427;2020-12-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;415;2020-01-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;415;2020-01-01;;227944.597594159
