state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
;scotland;unitedkingdom;"collegeofmedical,veterinary&amp;lifesciences";396;2021-05-01;;
;vov;belgium;universiteitgent;387;2021-01-01;;
oxfordshire;oxfordshire;unitedkingdom;perspectumltd;382;2021-03-30;;2617.0936147012
cambridgeshire;cambridgeshire;unitedkingdom;universityofcambridge;381;2021-01-01;;3060.4644265699
madrid;madrid;spain;universidadpolitecnicademadrid;344;2021-01-20;;8000.7993162946
overijssel;overijssel;netherlands;universiteittwente;342;2021-01-01;;3344.5246470215
valencia;valencia;spain;universitatpolitecnicadevalencia;341;2021-01-01;;10770.515251032
;telavivdistrict;israel;bar-ilanuniversity;340;2021-04-26;;
shaanxi;shaanxi;china;xi'anjiaotonguniversity;336;2021-07-01;;205731.1595793134
selangor;selangor;malaysia;universitikebangsaanmalaysia;334;2021-09-01;;7729.6797853954
;leinster;ireland;trinitycollegedublin;334;2021-03-01;;
oxfordshire;oxfordshire;unitedkingdom;nuffielddepartmentofmedicine;333;2021-06-01;;2617.0936147012
oxfordshire;oxfordshire;unitedkingdom;universityofoxford;327;2021-05-01;;2617.0936147012
zhejiang;zhejiang;china;alibabagroupholdinglimited;324;2021-06-01;;101337.2056883386
sichuan;sichuan;china;sichuanagriculturaluniversity;307;2021-01-01;;484815.9727816655
;scotland;unitedkingdom;edinburghmedicalschool;304;2021-02-01;;
shandong;shandong;china;shandongwomen'suniversity;299;2021-12-01;;155914.8264022369
uusimaa;uusimaa;finland;suomenymparistokeskus;294;2021-02-01;;9037.1435028818
sachsen;sachsen;germany;helmholtzzentrumfurumweltforschung;289;2021-05-01;;18166.8780464507
shaanxi;shaanxi;china;xi'anjiaotonguniversity;286;2021-09-01;;205731.1595793134
jiangsu;jiangsu;china;jiangsuuniversity;277;2021-01-25;;100090.7772935139
hiroshima;hiroshima;japan;hiroshimauniversity;267;2021-03-01;;8302.0577028915
;na;na;na;4260;2021-02-23;;
utrecht;na;netherlands;universitymedicalcenterutrecht;3653;2021-09-07;;1395.3875657593
;na;unitedkingdom;ourworldindata;1227;2021-07-01;;
;na;unitedkingdom;londonschoolofeconomicsandpoliticalscience;894;2021-03-13;;
;na;croatia;sveucilisteuzagrebu,fakultetstrojarstvaibrodogradnje;749;2021-03-03;;
beijing;na;china;beijingnormaluniversity;669;2021-01-01;;16251.9254289633
;na;na;na;580;2021-12-07;;
beijing;na;china;capitaluniversityofeconomicsandbusiness;579;2021-06-01;;16251.9254289633
osmaniye;na;turkey;osmaniyekorkutatauniversity;522;2021-02-01;;2910.6106825113
;na;hongkong;chineseuniversityofhongkong;493;2021-02-01;;
amman;na;jordan;theuniversityofjordan;491;2021-01-01;;7871.3516534212
beijing;na;china;tsinghuauniversityschoolofeconomicsandmanagement;483;2021-02-01;;16251.9254289633
;na;unitedkingdom;king'scollegelondon;431;2021-05-01;;
jerusalem;na;israel;hebrewuniversityofjerusalem;372;2021-06-01;;635.2685746868
beijing;na;china;beijinginstituteoftechnology;348;2021-02-01;;16251.9254289633
;na;na;na;347;2021-02-01;;
;na;germany;frankfurtschooloffinanceandmanagement;326;2021-03-01;;
;na;unitedkingdom;londonschoolofeconomicsandpoliticalscience;317;2021-01-02;;
;na;srilanka;universityofperadeniya;310;2021-06-01;;
;na;pakistan;governmentcollegeuniversityfaisalabad;307;2021-11-25;;
;na;china;zhejianguniversityoffinanceandeconomics;289;2021-12-01;;
beijing;na;china;beijinginstituteoftechnology;279;2021-04-01;;16251.9254289633
beijing;na;china;universityofinternationalbusinessandeconomics;271;2021-05-01;;16251.9254289633
beijing;na;china;beijinginstituteoftechnology;268;2021-11-01;;16251.9254289633
tokyo;na;japan;graduateschoolofagriculturalandlifesciencestheuniversityoftokyo;268;2021-03-01;;2183.2571056884
florida;fl;unitedstates;universityofmiamileonardm.millerschoolofmedicine;1084;2021-02-25;;146717.8790698472
florida;fl;unitedstates;universityofmiamileonardm.millerschoolofmedicine;1084;2021-02-25;;146717.8790698472
maryland;md;unitedstates;welchcenterforpreventionepidemiologyandclinicalresearch;435;2021-06-10;;25461.8359249494
maryland;md;unitedstates;welchcenterforpreventionepidemiologyandclinicalresearch;435;2021-06-10;;25461.8359249494
maryland;md;unitedstates;walterreednationalmilitarymedicalcenter;426;2021-04-01;;25461.8359249494
maryland;md;unitedstates;walterreednationalmilitarymedicalcenter;426;2021-04-01;;25461.8359249494
