state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
liaoning;liaoning;china;dalianmaritimeuniversity;50;2024-01-01;;146513.7227709306
;attica;greece;"national&amp;kapodistrianuniversityofathens,schoolofhealthsciences";49;2024-03-01;;
jigawa;jigawa;nigeria;federaluniversitydutse;49;2024-07-01;;24022.622989625
tianjin;tianjin;china;civilaviationuniversityofchina;49;2024-01-15;;11475.4487112348
;ns;australia;educationcentreofaustralia;48;2024-01-01;;
jiangsu;jiangsu;china;nanjingforestryuniversity;47;2024-02-01;;100090.7772935139
selangor;selangor;malaysia;universitikebangsaanmalaysia;47;2024-02-01;;7729.6797853954
jiangsu;jiangsu;china;southeastuniversity;47;2024-01-08;;100090.7772935139
jiangsu;jiangsu;china;nanjinguniversityofaeronauticsandastronautics;47;2024-02-01;;100090.7772935139
;chungcheongnam-do;southkorea;soonchunhyanguniversity;47;2024-03-01;;
;ts;india;indianinstituteoftechnologyhyderabad;46;2024-05-01;;
liaoning;liaoning;china;dalianpolytechnicuniversity;45;2024-03-01;;146513.7227709306
shandong;shandong;china;chinauniversityofpetroleum(eastchina);45;2024-01-01;;155914.8264022369
;rm;italy;"universitadeglistudidiroma""torvergata""";43;2024-01-01;;
johor;johor;malaysia;universititeknologimalaysia;42;2024-12-01;;19192.8464825936
ostrobothnia;ostrobothnia;finland;vaasanyliopisto;42;2024-02-01;;7316.3509676337
selangor;selangor;malaysia;multimediauniversity;41;2024-05-20;;7729.6797853954
;alanbar;iraq;universityofanbar;41;2024-01-01;;
tehran;tehran;iran;allamehtabataba'iuniversity;41;2024-01-01;;14417.313695594
hubei;hubei;china;huazhonguniversityofscienceandtechnology;41;2024-05-01;;185599.3219275883
henan;henan;china;zhengzhouuniversity;40;2024-07-04;;166146.9719278261
;ve;italy;universitaca'foscarivenezia;40;2024-05-01;;
abudhabi;abudhabi;unitedarabemirates;mohamedbinzayeduniversityofartificialintelligence;40;2024-02-01;;59354.3902809608
liaoning;liaoning;china;softwarecollegeofnortheasternuniversity;40;2024-02-01;;146513.7227709306
guizhou;guizhou;china;guizhouuniversity;40;2024-01-01;;175156.7720842586
;ile-de-france;france;laboratoirederechercheensciencesdegestionpantheon-assas(largepa);40;2024-01-01;;
arriyad;arriyad;saudiarabia;princesultanuniversity;38;2024-01-01;;377087.1139892674
beijing;na;china;tsinghuauniversity;175;2024-01-01;;16251.9254289633
;na;singapore;schoolofcomputerscienceandengineering;115;2024-01-01;;
chittagong;na;bangladesh;asianuniversityforwomen;92;2024-02-01;;29223.1452326525
istanbul;na;turkey;halicuniversitesi;84;2024-03-01;;4807.2010887487
beijing;na;china;beijinguniversityoftechnology;71;2024-02-01;;16251.9254289633
;na;pakistan;airuniversityislamabad;63;2024-01-01;;
;na;pakistan;universityofcentralpunjab;61;2024-02-01;;
danang;na;vietnam;duytanuniversity;59;2024-04-01;;723.1585708778
chandigarh;na;india;goswamiganeshduttas.d.college;56;2024-01-01;;118.7402628687
;na;norway;sintefdigital;54;2024-03-01;;
shanghai;na;china;shanghaimaritimeuniversity;50;2024-05-01;;6746.0374352377
beijing;na;china;beihanguniversity;47;2024-01-01;;16251.9254289633
kualalumpur;na;malaysia;universitimalaya;47;2024-03-01;;239.0553990456
abudhabi;na;unitedarabemirates;technologyinnovationinstitute;46;2024-01-01;;59354.3902809608
shanghai;na;china;shanghaimaritimeuniversity;44;2024-04-01;;6746.0374352377
beijing;na;china;beijingnormaluniversity;42;2024-05-08;;16251.9254289633
beijing;na;china;universityofscienceandtechnologybeijing;42;2024-03-01;;16251.9254289633
beijing;na;china;instituteofgeographicsciencesandnaturalresourcesresearch,chineseacademyofsciences;41;2024-03-01;;16251.9254289633
;na;india;srisairamengineeringcollege;40;2024-01-18;;
ankara;na;turkey;ankarauniversitesi;39;2024-01-01;;25685.6717312788
beijing;na;china;"industrial&amp;commercialbankofchina";39;2024-04-01;;16251.9254289633
;na;oman;universityoftechnologyandappliedsciencesibra;38;2024-01-01;;
victoria;vic;australia;deakinschoolofmedicine;76;2024-12-01;;227944.597594159
victoria;vic;australia;deakinschoolofmedicine;76;2024-12-01;;227944.597594159
florida;fl;unitedstates;floridainternationaluniversitycollegeofbusiness;65;2024-01-01;;146717.8790698472
florida;fl;unitedstates;floridainternationaluniversitycollegeofbusiness;65;2024-01-01;;146717.8790698472
florida;fl;unitedstates;floridaatlanticuniversity;49;2024-01-01;;146717.8790698472
florida;fl;unitedstates;floridaatlanticuniversity;49;2024-01-01;;146717.8790698472
victoria;vic;australia;rmituniversity;45;2024-02-01;;227944.597594159
victoria;vic;australia;rmituniversity;45;2024-02-01;;227944.597594159
victoria;vic;australia;deakinuniversity;45;2024-01-01;;227944.597594159
victoria;vic;australia;deakinuniversity;45;2024-01-01;;227944.597594159
punjab;punjab;pakistan;nationaluniversityofcomputerandemergingscienceschiniot-faisalabad;49;2024-03-15;;203843.6330733062
punjab;punjab;pakistan;nationaluniversityofcomputerandemergingscienceschiniot-faisalabad;49;2024-03-15;;203843.6330733062
