state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
;na;singapore;nationaluniversityofsingapore;562;2020-11-07;;
;na;italy;europeanuniversityofrome;535;2020-11-01;;
;na;na;na;535;2020-10-08;;
beijing;na;china;"fuwaihospital,chineseacademyofmedicalsciences&amp;pekingunionmedicalcollege";525;2020-06-06;;16251.9254289633
lodz;na;poland;europeanregionalcentreforecohydrologyofthepolishacademyofsciences;507;2020-12-01;;18545.1970395387
haifa;na;israel;universityofhaifa;477;2020-01-01;;856.7722104516
beijing;na;china;chinesecenterfordiseasecontrolandprevention;461;2020-09-01;;16251.9254289633
berlin;na;germany;technischeuniversitatberlin;453;2020-08-15;;889.247879319
beijing;na;china;beijinginstituteoftechnology;452;2020-02-01;;16251.9254289633
;na;unitedkingdom;universitycollegelondon;449;2020-03-01;;
washington,d.c.;na;unitedstates;thegeorgewashingtonuniversity;445;2020-06-11;;174111.6091089331
shanghai;na;china;fudanuniversity;439;2020-07-01;;6746.0374352377
;na;hongkong;princeofwaleshospitalhongkong;434;2020-12-19;;
maryland;md;unitedstates;nationalinstituteonminorityhealthandhealthdisparities(nimhd);1688;2020-06-23;;25461.8359249494
maryland;md;unitedstates;nationalinstituteonminorityhealthandhealthdisparities(nimhd);1688;2020-06-23;;25461.8359249494
maryland;md;unitedstates;johnshopkinsuniversitykriegerschoolofartsandsciences;603;2020-11-01;;25461.8359249494
maryland;md;unitedstates;johnshopkinsuniversitykriegerschoolofartsandsciences;603;2020-11-01;;25461.8359249494
