state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
;westjava;indonesia;telkomuniversity;1;2020-12-10;;
;auvergne-rhone-alpes;france;universitegrenoblealpes;8;2020-12-09;;
;fi;italy;universitadeglistudidifirenze;1;2020-12-01;;
zhejiang;zhejiang;china;wenzhou-keanuniversity;1;2020-12-01;;101337.2056883386
guangdong;guangdong;china;nanfangcollegeofsunyet-senuniversity;1;2020-12-01;;175489.8177846857
;mi;italy;humanitasuniversity;37;2020-12-01;;
;jazan;saudiarabia;jazanuniversity;83;2020-12-01;;
;pv;italy;universitadeglistudidipavia;38;2020-12-01;;
hubei;hubei;china;wuhanuniversity;13;2020-12-01;;185599.3219275883
uusimaa;uusimaa;finland;helsinginyliopisto;27;2020-12-01;;9037.1435028818
niedersachsen;niedersachsen;germany;leuphanauniversitatluneburg;28;2020-12-01;;47595.5433570332
devon;devon;unitedkingdom;universityofexeter;55;2020-12-01;;6587.9001432973
;connacht;ireland;universityofgalway;228;2020-12-01;;
cambridgeshire;cambridgeshire;unitedkingdom;angliaruskinuniversity;0;2020-11-27;;3060.4644265699
greateraccra;greateraccra;ghana;pentecostuniversitycollege;0;2020-11-27;;3209.5989193989
nordrhein-westfalen;nordrhein-westfalen;germany;heinrich-heine-universitatdusseldorf;47;2020-11-27;;34537.8361635312
;bo;italy;almamaterstudiorumuniversitadibologna;41;2020-11-27;;
;northaegean;greece;universityoftheaegean;28;2020-11-23;;
sharjah;sharjah;unitedarabemirates;universityofsharjah;31;2020-11-12;;2583.6573637813
silesian;silesian;poland;czestochowauniversityoftechnology;1;2020-11-02;;12248.8245563994
selangor;selangor;malaysia;lincolnuniversitycollege,malaysia;43;2020-11-02;;7729.6797853954
aceh;aceh;indonesia;universitassyiahkuala;1;2020-11-01;;55919.1565944063
;si;italy;universitadeglistudidisiena;0;2020-11-01;;
niedersachsen;niedersachsen;germany;gottfriedwilhelmleibnizuniversitathannover;4;2020-11-01;;47595.5433570332
skane;skane;sweden;lundsuniversitet;68;2020-11-01;;11481.8216306491
akita;akita;japan;akitainternationaluniversity;5;2020-11-01;;11722.0109577424
ishikawa;ishikawa;japan;kanazawagakuinuniversity;4;2020-11-01;;4113.5875627023
henan;henan;china;informationengineeringuniversitychina;6;2020-11-01;;166146.9719278261
oxfordshire;oxfordshire;unitedkingdom;universityofoxford;42;2020-11-01;;2617.0936147012
shaanxi;shaanxi;china;xidianuniversity;36;2020-11-01;;205731.1595793134
derbyshire;derbyshire;unitedkingdom;universityofderby;8;2020-11-01;;2581.0895052008
overijssel;overijssel;netherlands;universiteittwente;36;2020-11-01;;3344.5246470215
ostergotland;ostergotland;sweden;linkopingsuniversitet;167;2020-11-01;;11939.0611037309
;chungcheongnam-do;southkorea;koreainstituteofindustrialtechnology;13;2020-11-01;;
jiangsu;jiangsu;china;nanjinguniversity;14;2020-11-01;;100090.7772935139
kaduna;kaduna;nigeria;ahmadubellouniversity;5;2020-11-01;;44510.2844324172
baden-wurttemberg;baden-wurttemberg;germany;universitatheidelberg;69;2020-11-01;;36123.5600929418
zhejiang;zhejiang;china;hangzhoucityuniversity;2;2020-11-01;;101337.2056883386
dakar;na;senegal;ecolesuperieuremultinationaledestelecommunications;6;2020-12-30;;571.7497089446
tianjin;na;china;nankaiuniversitybusinessschool;0;2020-12-01;;11475.4487112348
tianjin;na;china;tianjinuniversity;2;2020-12-01;;11475.4487112348
;na;unitedkingdom;londonschoolofeconomicsandpoliticalscience;3;2020-12-01;;
berlin;na;germany;maxplanckinstituteforhumandevelopment;225;2020-12-01;;889.247879319
;na;unitedkingdom;"londonschoolofhygiene&amp;tropicalmedicine";92;2020-12-01;;
;na;italy;parthenopeuniversityofnaples;619;2020-12-01;;
incheon;na;southkorea;inhauniversity;322;2020-12-01;;367.2137477461
;na;ireland;hpinc.;0;2020-11-27;;22789.176045694
;na;ireland;hpinc.;0;2020-11-27;;30.9980156679
;na;ireland;hpinc.;0;2020-11-27;;7.6593176403
;na;ireland;hpinc.;0;2020-11-27;;0.6005401661
;na;ireland;hpinc.;0;2020-11-27;;3.022459955
;na;ireland;hpinc.;0;2020-11-27;;133.2970135584
;na;ireland;hpinc.;0;2020-11-27;;37.8687418131
;na;na;na;0;2020-11-27;;
;na;na;na;0;2020-11-26;;
;na;indonesia;binanusantarauniversity;0;2020-11-19;;
;na;thailand;kasetsartuniversity;3;2020-11-18;;
istanbul;na;turkey;altinbasuniversitesi;6;2020-11-18;;4807.2010887487
;na;bahrain;universityofbahrain;4;2020-11-08;;
beijing;na;china;beijinguniversityoftechnology;4;2020-11-06;;16251.9254289633
;na;indonesia;binanusantarauniversity;4;2020-11-03;;
seoul;na;southkorea;samsungmedicalcenter,sungkyunkwanuniversity;75;2020-11-02;;577.7896951119
daegu;na;southkorea;kyungpooknationaluniversity(knu);2;2020-11-01;;465.5414087756
;na;finland;oylmericssonab;2;2020-11-01;;
;na;india;hewlettpackardenterprises;5;2020-11-01;;
tianjin;na;china;nankaiuniversity;230;2020-11-01;;11475.4487112348
bogota;na;colombia;universidaddistritalfranciscojosedecaldas;20;2020-11-01;;1669.9906448169
victoria;vic;australia;monashuniversity;9;2020-12-01;;227944.597594159
victoria;vic;australia;monashuniversity;9;2020-12-01;;227944.597594159
maryland;md;unitedstates;rad-aidinternational;100;2020-12-01;;25461.8359249494
maryland;md;unitedstates;rad-aidinternational;100;2020-12-01;;25461.8359249494
florida;fl;unitedstates;universityoffloridainstituteoffoodandagriculturalsciences;5;2020-12-01;;146717.8790698472
florida;fl;unitedstates;universityoffloridainstituteoffoodandagriculturalsciences;5;2020-12-01;;146717.8790698472
ashsharqiyah;ashsharqiyah;saudiarabia;kingfaisaluniversity;3;2020-12-01;;553148.0484543691
ashsharqiyah;ashsharqiyah;saudiarabia;kingfaisaluniversity;3;2020-12-01;;553148.0484543691
