state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
tamilnadu;tn;india;b.s.abdurrahmanuniversity;21;2024-01-01;india;130683.6903163263
delhi;dl;india;delhipharmaceuticalsciencesandresearchuniversity(dpsru);21;2024-01-01;india;1482.3887299728
pennsylvania;pa;unitedstates;universityofpittsburghschoolofmedicine;19;2024-12-01;unitedstates;119356.6385566692
northcarolina;nc;unitedstates;globalresearchinstituteoftechnologyandengineering;19;2024-03-04;unitedstates;127661.4141922641
tamilnadu;tn;india;"velsinstituteofscience,technology&amp;advancedstudies";18;2024-10-02;india;130683.6903163263
arizona;az;unitedstates;theriomeinc.;18;2024-07-01;unitedstates;295070.1164616022
ontario;on;canada;mcmasteruniversity,facultyofhealthsciences;18;2024-08-01;canada;1077587.553876187
uttarpradesh;up;india;amityuniversity;18;2024-06-01;india;240261.4837625755
andhrapradesh;ap;india;kldeemedtobeuniversity;17;2024-09-01;india;160581.4926456832
california;ca;unitedstates;keckschoolofmedicineofusc;17;2024-12-01;unitedstates;409736.0520512069
shaanxi;shaanxi;china;northwesternpolytechnicaluniversity;116;2024-01-25;;205731.1595793134
;vienna;austria;universitatwien;67;2024-01-01;;
;basel-country;switzerland;kantonsspitalliestal;65;2024-03-01;;
;ts;india;"mallareddyinstituteofengineering&amp;technology";51;2024-01-01;;
;eastazarbaijanprovince;iran;islamicazaduniversity,tabrizbranch;50;2024-03-01;;
;attica;greece;"national&amp;kapodistrianuniversityofathens,schoolofhealthsciences";49;2024-03-01;;
;ns;australia;educationcentreofaustralia;48;2024-01-01;;
tehran;tehran;iran;iranpolymerandpetrochemicalinstitute;43;2024-02-01;;14417.313695594
porto;porto;portugal;centrodeinvestigacaoemtecnologiaseservicosdesaude,porto;41;2024-03-01;;2310.3647845937
orebro;orebro;sweden;facultyofmedicineandhealth;39;2024-04-01;;9847.9096980214
bayern;bayern;germany;ludwig-maximilians-universitatmunchen;36;2024-01-24;;70023.8710338274
baden-wurttemberg;baden-wurttemberg;germany;universitatsklinikumheidelberg;36;2024-10-25;;36123.5600929418
;mi;italy;universitadeglistudidimilano;34;2024-12-01;;
;pa;italy;universitadeglistudidipalermo;34;2024-04-01;;
bayern;bayern;germany;kaiahealthgmbh;32;2024-01-01;;70023.8710338274
;kafrel-sheikh;egypt;facultyofartificialintelligence;28;2024-01-01;;
beijing;beijing;china;instituteofcomputingtechnologychineseacademyofsciences;28;2024-01-01;;16251.9254289633
arriyad;arriyad;saudiarabia;princesattambinabdulazizuniversity;27;2024-01-01;;377087.1139892674
tokyo;tokyo;japan;theuniversityofelectro-communications;26;2024-10-01;;2183.2571056884
zhejiang;zhejiang;china;wenzhouuniversityoftechnology;26;2024-03-12;;101337.2056883386
;ts;india;instituteofaeronauticalengineering,hyderabad;23;2024-04-01;;
nordrhein-westfalen;nordrhein-westfalen;germany;uniklinikrwthaachen;23;2024-03-01;;34537.8361635312
hainan;hainan;china;hainanuniversity;22;2024-05-01;;33840.6507115684
;ile-de-france;france;hopitaluniversitairepitiesalpetriere;22;2024-02-01;;
nordrhein-westfalen;nordrhein-westfalen;germany;uniklinikrwthaachen;21;2024-12-01;;34537.8361635312
hampshire;hampshire;unitedkingdom;universityofsouthampton,facultyofmedicine;21;2024-01-01;;3642.39866055
zuid-holland;zuid-holland;netherlands;delftuniversityoftechnology;21;2024-03-01;;3194.8081331608
zhejiang;zhejiang;china;zhejianguniversityoftechnology;21;2024-01-01;;101337.2056883386
sichuan;sichuan;china;westchinaschoolofmedicine/westchinahospitalofsichuanuniversity;20;2024-01-01;;484815.9727816655
aveiro;aveiro;portugal;ciceco-institutodemateriaisdeaveiro;20;2024-03-25;;2766.6959849103
yunnan;yunnan;china;kunminginstituteofbotany;19;2024-03-01;;385394.9249282127
nordrhein-westfalen;nordrhein-westfalen;germany;universitatsklinikumbonn;19;2024-03-01;;34537.8361635312
hessen;hessen;germany;merckkgaa;19;2024-04-01;;21012.4690108772
;sindh;pakistan;theagakhanuniversity;19;2024-03-01;;
hebei;hebei;china;chengdemedicaluniversity;19;2024-02-01;;188968.3850206354
cambridgeshire;cambridgeshire;unitedkingdom;angliaruskinuniversity;18;2024-07-05;;3060.4644265699
shandong;shandong;china;shandongcancerhospital;18;2024-03-01;;155914.8264022369
jiangxi;jiangxi;china;nanchanghongduhospitaloftcm;18;2024-01-01;;167798.2020149683
hunan;hunan;china;centralsouthuniversity;17;2024-01-01;;211351.4896151163
zhejiang;zhejiang;china;zhejianguniversityschoolofmedicine;17;2024-12-01;;101337.2056883386
;ns;australia;educationcentreofaustralia;17;2024-01-01;;
;marrakesh-safi;morocco;mohammedvipolytechnicuniversity;17;2024-04-01;;
;na;romania;nationalinstituteforlaser,plasmaandradiationphysics;58;2024-02-01;;
shanghai;na;china;xinhuahospitalaffiliatedtoshanghaijiaotonguniversityschoolofmedicine;57;2024-01-01;;6746.0374352377
beijing;na;china;tsinghuauniversity;40;2024-12-01;;16251.9254289633
;na;na;na;29;2024-04-02;;
;na;singapore;singaporecentrefor3dprinting;21;2024-09-01;;
;na;poland;kazimierczakprivatemedicalpractice;21;2024-01-01;;
rabat;na;morocco;facultedessciencesrabat;21;2024-01-01;;22.368830184
shanghai;na;china;shanghaisixthpeople'shospital;20;2024-08-01;;6746.0374352377
tokyo;na;japan;theuniversityoftokyo;20;2024-10-01;;2183.2571056884
rabat;na;morocco;ecolenationalesuperieured'informatiqueetd'analysedessystemes;20;2024-05-01;;22.368830184
;na;croatia;st.catherinespecialtyhospital;19;2024-03-01;;
beijing;na;china;"beijinginformationscience&amp;technologyuniversity";18;2024-04-01;;16251.9254289633
rabat;na;morocco;facultedessciencesrabat;18;2024-01-01;;22.368830184
;na;taiwan;nationalchengkunguniversity;18;2024-01-21;;
;na;unitedkingdom;"facultyoflifesciences&amp;medicine";17;2024-12-01;;
punjab;pb;india;lovelyprofessionaluniversity;25;2024-01-12;;50378.2424498875
punjab;pb;india;lovelyprofessionaluniversity;25;2024-01-12;;50378.2424498875
florida;fl;unitedstates;mayoclinicinjacksonville,florida;23;2024-04-01;;146717.8790698472
florida;fl;unitedstates;mayoclinicinjacksonville,florida;23;2024-04-01;;146717.8790698472
maryland;md;unitedstates;nationalcancerinstitute(nci);21;2024-08-01;;25461.8359249494
maryland;md;unitedstates;nationalcancerinstitute(nci);21;2024-08-01;;25461.8359249494
maryland;md;unitedstates;nationalcenterforbiotechnologyinformation(ncbi);20;2024-02-01;;25461.8359249494
maryland;md;unitedstates;nationalcenterforbiotechnologyinformation(ncbi);20;2024-02-01;;25461.8359249494
florida;fl;unitedstates;faucollegeofengineeringandcomputerscience;20;2024-12-01;;146717.8790698472
florida;fl;unitedstates;faucollegeofengineeringandcomputerscience;20;2024-12-01;;146717.8790698472
victoria;vic;australia;monashuniversity;18;2024-01-01;;227944.597594159
victoria;vic;australia;monashuniversity;18;2024-01-01;;227944.597594159
maryland;md;unitedstates;johnshopkinsbloombergschoolofpublichealth;18;2024-08-21;;25461.8359249494
maryland;md;unitedstates;johnshopkinsbloombergschoolofpublichealth;18;2024-08-21;;25461.8359249494
