state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
zuid-holland;zuid-holland;netherlands;rotterdamschoolofmanagement,erasmusuniversity;306;2021-01-15;;3194.8081331608
chiayi;chiayi;taiwan;nationalchungchenguniversity;295;2021-01-01;;1976.6540185409
henan;henan;china;"huanghescience&amp;technologyuniversity";292;2021-02-01;;166146.9719278261
guangdong;guangdong;china;sunyat-senuniversity;286;2021-02-15;;175489.8177846857
jiangxi;jiangxi;china;nanchanguniversity;285;2021-02-01;;167798.2020149683
;cg;india;nationalinstituteoftechnologyraipur;273;2021-07-01;;
sichuan;sichuan;china;sichuannormaluniversity;264;2021-11-01;;484815.9727816655
kerman;kerman;iran;shahidbahonaruniversityofkerman;264;2021-07-01;;183150.9739960204
shiga;shiga;japan;shigauniversity;261;2021-08-01;;4008.7542646838
sichuan;sichuan;china;universityofelectronicscienceandtechnologyofchina;258;2021-04-01;;484815.9727816655
arriyad;arriyad;saudiarabia;almaarefauniversity;255;2021-07-01;;377087.1139892674
sichuan;sichuan;china;universityofelectronicscienceandtechnologyofchina;253;2021-06-01;;484815.9727816655
shiga;shiga;japan;shigauniversity;252;2021-08-15;;4008.7542646838
;leinster;ireland;universitycollegedublin;250;2021-04-01;;
jiangsu;jiangsu;china;nanjinguniversity;247;2021-12-01;;100090.7772935139
shaanxi;shaanxi;china;"northwesta&amp;funiversity";245;2021-01-28;;205731.1595793134
;ad-dawhah;qatar;hamadbinkhalifauniversity,collegeofscienceandengineering;245;2021-03-15;;
bayern;bayern;germany;universitataugsburg;243;2021-09-01;;70023.8710338274
heilongjiang;heilongjiang;china;harbinuniversityofscienceandtechnology;241;2021-01-01;;452255.9859723494
perak;perak;malaysia;universitipendidikansultanidris;240;2021-11-01;;20785.2239245316
abudhabi;abudhabi;unitedarabemirates;khalifauniversityofscienceandtechnology;240;2021-01-01;;59354.3902809608
northyorkshire;northyorkshire;unitedkingdom;teessideuniversity;237;2021-01-01;;7982.0575356184
;westyorkshire;unitedkingdom;universityofhuddersfield;237;2021-02-01;;
;hongkong;hongkong;thehongkongpolytechnicuniversity;235;2021-01-31;;
anhui;anhui;china;anhuiuniversity;234;2021-03-01;;140193.6675195935
amman;amman;jordan;ammanarabuniversity;232;2021-11-15;;7871.3516534212
;ile-de-france;france;telecomparis;229;2021-07-01;;
zhejiang;zhejiang;china;zhejianguniversityoftechnology;228;2021-01-01;;101337.2056883386
guangdong;guangdong;china;guangdonguniversityoftechnology;227;2021-01-01;;175489.8177846857
sichuan;sichuan;china;universityofelectronicscienceandtechnologyofchina;226;2021-07-01;;484815.9727816655
beijing;na;china;beijinginstituteofgenomicschineseacademyofsciences(chinanationalcenterforbioinformation);890;2021-08-01;;16251.9254289633
;na;macao;statekeylaboratoryofinternetofthingsforsmartcity;602;2021-03-20;;
seoul;na;southkorea;kyungheeuniversity;525;2021-07-01;;577.7896951119
;na;singapore;singaporecentrefor3dprinting;438;2021-01-01;;
nairobi;na;kenya;cabi,kenya;396;2021-01-01;;762.456484867
rabat;na;morocco;ecolemohammadiad'ingenieurs,mohammedvuniversityinrabat;337;2021-06-01;;22.368830184
;na;singapore;schoolofcomputerscienceandengineering;332;2021-03-15;;
;na;pakistan;informationtechnologyuniversity;324;2021-01-01;;
;na;india;jamiamilliaislamia;307;2021-12-01;;
;na;unitedkingdom;imperialcollegelondon;307;2021-01-01;;
;na;bangladesh;noakhaliscienceandtechnologyuniversity;304;2021-07-01;;
amman;na;jordan;appliedscienceprivateuniversity;292;2021-05-12;;7871.3516534212
;na;india;jamiamilliaislamia;285;2021-01-01;;
elazig;na;turkiye;firatuniversitesi;282;2021-04-07;;9304.210520012
seoul;na;southkorea;koreauniversity;273;2021-04-01;;577.7896951119
;na;iraq;duhokpolytechnicuniversity;261;2021-03-01;;
;na;taiwan;asiauniversity;249;2021-01-01;;
danang;na;vietnam;duytanuniversity;248;2021-07-01;;723.1585708778
beijing;na;china;instituteofgeographicsciencesandnaturalresourcesresearch,chineseacademyofsciences;246;2021-12-01;;16251.9254289633
beijing;na;china;instituteofgeographicsciencesandnaturalresourcesresearch,chineseacademyofsciences;241;2021-07-01;;16251.9254289633
beijing;na;china;pekinguniversity;239;2021-04-01;;16251.9254289633
kampala;na;uganda;isbatuniversity;238;2021-03-01;;308.7975030284
;na;china;taiyuanuniversityofscienceandtechnology;234;2021-06-15;;
victoria;vic;australia;facultyofscience,engineeringandbuiltenvironment;794;2021-07-01;;227944.597594159
victoria;vic;australia;facultyofscience,engineeringandbuiltenvironment;794;2021-07-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;438;2021-01-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;438;2021-01-01;;227944.597594159
victoria;vic;australia;deakinuniversity;416;2021-08-15;;227944.597594159
victoria;vic;australia;deakinuniversity;416;2021-08-15;;227944.597594159
victoria;vic;australia;federationuniversityaustralia;266;2021-06-01;;227944.597594159
victoria;vic;australia;federationuniversityaustralia;266;2021-06-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;263;2021-05-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;263;2021-05-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;250;2021-09-01;;227944.597594159
victoria;vic;australia;swinburneuniversityoftechnology;250;2021-09-01;;227944.597594159
victoria;vic;australia;deakinuniversity;224;2021-11-30;;227944.597594159
victoria;vic;australia;deakinuniversity;224;2021-11-30;;227944.597594159
