state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
groningen;groningen;netherlands;rijksuniversiteitgroningen;2;2022-12-22;;2396.0322174076
guangdong;guangdong;china;guangdonguniversityoftechnology;2;2022-12-22;;175489.8177846857
;ca;italy;universitadeglistudidicagliari;29;2022-12-22;;
;centralmacedonia;greece;aristotleuniversityofthessaloniki;30;2022-12-22;;
;presovregion;slovakia;universityofpresovinpresov;0;2022-12-21;;
davaodelsur;davaodelsur;philippines;universityoftheimmaculateconception;0;2022-12-17;;3877.1083317283
shanghai;shanghai;china;shanghaisandauniversity;1;2022-12-16;;6746.0374352377
;westmidlands;unitedkingdom;universityofbirmingham;1;2022-12-16;;
;makkahprovince;saudiarabia;universityofjeddah;3;2022-12-15;;
budapest;budapest;hungary;pazmanypeterkatolikusegyetem;1;2022-12-12;;538.424855857
;eastazerbaijan;iran;universityoftabriz;2;2022-12-10;;
niigata;niigata;japan;nagaokauniversityoftechnology;8;2022-12-09;;12452.8123755055
;to;italy;politecnicoditorino;1;2022-12-09;;
hubei;hubei;china;hubeiuniversityoftechnology;1;2022-12-06;;185599.3219275883
;ts;india;internationalinstituteofinformationtechnology,hyderabad;2;2022-12-05;;
madrid;madrid;spain;universidadpolitecnicademadrid;5;2022-12-05;;8000.7993162946
;occitanie;france;universitedenimes;2;2022-12-05;;
;bo;italy;almamaterstudiorumuniversitadibologna;9;2022-12-05;;
nara;nara;japan;narainstituteofscienceandtechnology;28;2022-12-04;;3851.0398015642
;hauts-de-france;france;universitedelille;1;2022-12-04;;
baden-wurttemberg;baden-wurttemberg;germany;universitatheidelberg;4;2022-12-03;;36123.5600929418
;vi;unitedstates;dataanalytics;6;2022-12-01;;
;tomskoblast;russianfederation;tomskstateuniversity;2;2022-12-01;;
jiangsu;jiangsu;china;jiangnanuniversity;0;2022-12-01;;100090.7772935139
oran;oran;algeria;ecolesuperieureengenieelectriqueetenergetiqued'oran;3;2022-12-01;;2511.9973749401
;upperaustria;austria;johanneskepleruniversitylinz;6;2022-12-01;;
;makkahalmukarramah;saudiarabia;taifuniversity;5;2022-12-01;;
;na;italy;viagiovanniporzio;23;2022-12-30;;
beijing;na;china;universityofchineseacademyofsciences;3;2022-12-27;;16251.9254289633
beijing;na;china;ltd.;0;2022-12-25;;16251.9254289633
;na;;evermedicaltechnologies;1;2022-12-23;;22789.176045694
;na;;evermedicaltechnologies;1;2022-12-23;;30.9980156679
;na;;evermedicaltechnologies;1;2022-12-23;;7.6593176403
;na;;evermedicaltechnologies;1;2022-12-23;;0.6005401661
;na;;evermedicaltechnologies;1;2022-12-23;;3.022459955
;na;;evermedicaltechnologies;1;2022-12-23;;133.2970135584
;na;;evermedicaltechnologies;1;2022-12-23;;37.8687418131
;na;china;hangzhouinternationalschool;0;2022-12-23;;
beijing;na;china;beijingjiaotonguniversity;1;2022-12-22;;16251.9254289633
coventry;na;unitedkingdom;schoolofengineering;3;2022-12-22;;109.5879588205
shanghai;na;china;shanghaijiaotonguniversity;16;2022-12-22;;6746.0374352377
tokyo;na;japan;graduateschoolofagriculturalandlifesciencestheuniversityoftokyo;9;2022-12-19;;2183.2571056884
davao;na;philippines;davaodelsurstatecollege;0;2022-12-17;;2047.2410947362
tokyo;na;japan;theuniversityoftokyo;0;2022-12-16;;2183.2571056884
tokyo;na;japan;wasedauniversity;0;2022-12-16;;2183.2571056884
;na;india;bharatividyapeeth'scollegeofengineering,newdelhi;6;2022-12-15;;
budapest;na;hungary;hun-renhungarianresearchcentreforlinguistics;2;2022-12-12;;538.424855857
budapest;na;hungary;hun-renhungarianresearchcentreforlinguistics;0;2022-12-12;;538.424855857
;na;na;na;7;2022-12-09;;
macau;na;macao;macaopolytechnicuniversity;11;2022-12-06;;30.0767278984
beijing;na;china;instituteofinformationengineering;11;2022-12-05;;16251.9254289633
addisababa;na;ethiopia;addisababauniversity;3;2022-12-01;;550.8952317178
;na;na;na;1;2022-12-01;;
;na;unitedstates;veteranshealthadministration,u.s.departmentofveteranaffairs;8;2022-12-01;;22789.176045694
;na;unitedstates;veteranshealthadministration,u.s.departmentofveteranaffairs;8;2022-12-01;;30.9980156679
;na;unitedstates;veteranshealthadministration,u.s.departmentofveteranaffairs;8;2022-12-01;;7.6593176403
;na;unitedstates;veteranshealthadministration,u.s.departmentofveteranaffairs;8;2022-12-01;;0.6005401661
;na;unitedstates;veteranshealthadministration,u.s.departmentofveteranaffairs;8;2022-12-01;;3.022459955
;na;unitedstates;veteranshealthadministration,u.s.departmentofveteranaffairs;8;2022-12-01;;133.2970135584
;na;unitedstates;veteranshealthadministration,u.s.departmentofveteranaffairs;8;2022-12-01;;37.8687418131
;na;slovakia;slovakacademyofsciences;3;2022-12-01;;
beijing;na;china;tsinghuauniversity;2;2022-12-01;;16251.9254289633
beijing;na;china;tsinghuauniversity;3;2022-12-01;;16251.9254289633
florida;fl;unitedstates;universityofflorida;3;2022-12-27;;146717.8790698472
florida;fl;unitedstates;universityofflorida;3;2022-12-27;;146717.8790698472
ashsharqiyah;ashsharqiyah;saudiarabia;imamabdulrahmanbinfaisaluniversity;2;2022-12-16;;553148.0484543691
ashsharqiyah;ashsharqiyah;saudiarabia;imamabdulrahmanbinfaisaluniversity;2;2022-12-16;;553148.0484543691
granada;granada;spain;escuelaandaluzasaludpublica;1;2022-12-14;;12682.0189668835
granada;granada;spain;escuelaandaluzasaludpublica;1;2022-12-14;;12682.0189668835
