state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2
;na;unitedarabemirates;s.p.jainschoolofglobalmanagement;0;2023-12-16;;37.8687418131
daejeon;na;southkorea;koreaadvancedinstituteofscienceandtechnology;11;2023-12-15;;366.0979336785
;na;india;vivekanandinstituteofmanagement;0;2023-12-11;;
;na;unitedkingdom;universitycollegelondon;8;2023-12-07;;
;na;hongkong;hongkonguniversityofscienceandtechnology;0;2023-12-05;;
;na;na;na;0;2023-12-01;;
seoul;na;southkorea;soongsiluniversity;0;2023-12-01;;577.7896951119
;na;unitedkingdom;d2legaltechnologies(d2lt);0;2023-12-01;;22789.176045694
;na;unitedkingdom;d2legaltechnologies(d2lt);0;2023-12-01;;30.9980156679
;na;unitedkingdom;d2legaltechnologies(d2lt);0;2023-12-01;;7.6593176403
;na;unitedkingdom;d2legaltechnologies(d2lt);0;2023-12-01;;0.6005401661
;na;unitedkingdom;d2legaltechnologies(d2lt);0;2023-12-01;;3.022459955
;na;unitedkingdom;d2legaltechnologies(d2lt);0;2023-12-01;;133.2970135584
;na;unitedkingdom;d2legaltechnologies(d2lt);0;2023-12-01;;37.8687418131
budapest;na;hungary;ludovikauniversityofpublicservice;1;2023-12-01;;538.424855857
shanghai;na;china;shanghaijiaotonguniversity;2;2023-12-01;;6746.0374352377
;na;oman;universityoftechnologyandappliedsciencesnizwa;6;2023-12-01;;
;na;unitedstates;edmentuminc.;0;2023-12-01;;22789.176045694
;na;unitedstates;edmentuminc.;0;2023-12-01;;30.9980156679
;na;unitedstates;edmentuminc.;0;2023-12-01;;7.6593176403
;na;unitedstates;edmentuminc.;0;2023-12-01;;0.6005401661
;na;unitedstates;edmentuminc.;0;2023-12-01;;3.022459955
;na;unitedstates;edmentuminc.;0;2023-12-01;;133.2970135584
;na;unitedstates;edmentuminc.;0;2023-12-01;;37.8687418131
;na;unitedkingdom;universityofroehampton;0;2023-12-01;;
skopje;na;northmacedonia;ss.cyrilandmethodiusuniversityinskopje;3;2023-12-01;;197.28756171
utrecht;na;netherlands;universiteitutrecht;0;2023-12-01;;1395.3875657593
prague;na;czechrepublic;charlesuniversity;0;2023-12-01;;516.7628980543
;na;southkorea;"aerospacer&amp;dcenter";3;2023-12-01;;
nicosia;na;cyprus;frederickuniversity;0;2023-12-01;;1967.9460500994
shanghai;na;china;keylaboratoryofyangtzeriverwaterenvironmentministryofeducation;5;2023-12-01;;6746.0374352377
;na;hongkong;theuniversityofhongkong;120;2023-12-01;;
addisababa;na;ethiopia;addisababauniversity;20;2023-12-01;;550.8952317178
;na;portugal;lisboae-nova-agenciadeenergiaeambientedelisboa;2;2023-12-01;;
brussels;na;belgium;europeancommissionjointresearchcentre;6;2023-12-01;;164.5380927464
victoria;vic;australia;monashuniversity;1;2023-12-01;;227944.597594159
victoria;vic;australia;monashuniversity;1;2023-12-01;;227944.597594159
